index,text,Sentiment,Political,Ideology,Immigration,Macroeconomic,National_Security,Crime,Civil_Rights,Environment,Education,Health_Care,Governance,No_Policy_Content,Asks_for_Donation,Asks_you_to_watch_something_share_something_follow_something,Misc,Makes_a_Factual_or_Verifiable_Claim,Expresses_an_Opinion
5373,rt nytopinion having lost the popular vote donald trump would do well to heed the views of progressives writes bernie sanders https ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5374,denlewis01 help realdonaldtrump buildthewall,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5375,less worried about hillaryclinton health it s her lies that make me sick emails benghazi video foundation etc ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5376,we need to get rid of harmful regulations that are strangling the economy randpaul standwithrand stillranding,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5377,news election update clintons lead is becoming safer gary johnson averaged just 7 percentage points in 11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5378,rt drudge report wsj grifters in chief ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5379,do republicans really want manufactured economic crises to be part of the republican brand ,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5380,we cannot put the security of our children and grandchildren in donald trumps hands we cannot let him roll the dice with america ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5381,rt mariatcardona david dukes show cheers trump breitbart merger we appear to have taken over the republican party,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5382,another obamacare co op folds leaving only 6 remaining gt,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5383, pencelies,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5384,stop fueling a middle east arms race and worsening an already horrific refugee crisis in yemen ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5385, realdonaldtrump sure had a lot to whine about today youre welcome donald ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5386,on laborday and every day hillaryclinton will fight to protect workers rights strongertogether,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5387,rt kenvogel obama i obviously have very strong opinions about the two candidates running one is very positive the other one is not so,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5388,rt martinjsweet yasss florida is marcorubio country now vote flsen teammarco,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5389,hillary wants us to go to her website to check her facts that s what i am here for hillary i give her website pants on fire debatenight,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5390, if your concern is who s going to look out for working families the other side s got nothing to offer you potus,-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5391, if your son or my son handled classified information the way hillary clinton did they would be court martialed mike pence vpdebate,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5392,realdonaldtrump has been charged with saying falsehoods by a nearly 4 to 1 margin over clinton,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5393,republican consultant john thomas on realdonaldtrump he needs to prove that he s under audit ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5394,rt greatamericapac the main stream media is trying to hide this story help us spread the word ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5395,rt chrismurphyct happening now i m talking with randpaul at ctfni about us support for the saudi conflict in yemen watch live http,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5396,rt sheri hischild darkman3500 catholics4trump trump4catholics mormons4trump catholictrump greatamericapac donate what you can i m,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5397,rt oldhamky watching senator randpaul walking around with a cup full of lagrangecoffee roasters coffee jealous coffeelover,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5398, we must unite around the candidate who can defeat a dangerous demagogue mikebloomberg on the stakes in this race,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5399,with a president who supports auditthefed in the white house congress has no excuse to not quickly pass this bill ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5400,great time at rpw2016 as we talked about the wisconsin comeback and importance of re electing ronjohnsonwi,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5401,rt nobarriers2016 watch hillaryclinton in iowa,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5402,rt mkardos rt new trump ad navy greatamericapac neverhillary americafirst coalition4trump trumptrain maga tcot ccot,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5403, theeconomist calls trump lord of the lies ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5404,i ll be on oreillyfactor tonite 8pm et santa is watching you to make sure you watch me if you don t watch santa will mess you up,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5405,the only gae that atters each year atters even ore this year let s have a little fun before our buckeyes battl,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5406,thank you pittsburgh pennsylvania will be back soon americafirst,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5408,rt englishprofepty greatamericapac the trump movement has been set into motion and nothing can stop it ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5409,thank you for your support we will make america safe and great again imwithyou americafirst,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5410,giuliani just joked about trump s vile comments towards women i cannot say the word i might say it back in the,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5411, repduckworth joins purple heart veterans blasting trump for repugnant comments ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5412,reagan s solicitor general trump is a risk we can t take ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5413,bendecifox40 ben we just launched a powerful tv spot the enemy feat a former navy seal please check it out,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5414, huffingtonpost many of the numbers listed for his state offices dont even work ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5415,bad performance by crooked hillary clinton reading poorly from the telepromter she doesn t even look presidential ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5416,rt time donald trump is a big fan of how saddam hussein dealt with terrorists,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5417,great night in denver colorado thank you together we will make america great again icymi watch rally here ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5418,get to know trump s vp pick mike pence current governor of indiana and potential disaster for america ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5419, standwithrand smallgovernment goawaygray randpaul,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5420,abc10frances hey frances we just launched a tv spot the enemy feat a former navy seal please check it out,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5421,donald trump and his friends should realize that their bigotry is the past not the future ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5422,get all the latest updates from tonight s debate straight to your phone debate,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5423,thank you thehill staff for a great interview ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5424,hillary s crocodile tears ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5425,rt robmaness my friend randpaul twice filibustered to protect the bill of rights the democrats are now sitting in to destroy it dem,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5426,rt hillaryclinton we don t disrespect women in our locker rooms kingjames,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5427,rt jaredsmall it s 9 30am on a tuesday and we re already knocking out id calls hustle flsen sayfie teamworkmakesthedreamwork https,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5428,fact check the rncincle speakers are lying to americaat least 67 times so far,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5429,rt realdonaldtrump wacky nytimesdowd who hardly knows me makes up things that i never said for her boring interviews and column a neu,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5430,rt ismurray at alecindy governorperry says conservatives must champion victims of prosecutorial abuse amen ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5431, when we come together we wont just win in novemberwell build on the progress weve made potus,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5432,it s great to be back on the campaign trail ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5433,that accusation by innuendo marks a new and repugnant low for trump we didnt know that was possible ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5434,thank you for your support of my candidacy maga imwithyou ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5435,rt joeperticone trump just dismantled the teleprompter and put it in front of his face while at his rally in charlotte n c ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5436,climate change is real it s caused by human activity and it s already causing devastating problems in the u s and around the world ,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5437,my opponent asks her supporters to recite a three word loyalty pledge it reads i m with her i choose to recite a different pledge ,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5438,the vast majority felt she should be prosecuted even senior fbi officials thought crooked was guilty ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5439,it s debatenight so it s time to debatewithbernie ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5440,rt tomabrahams our one on one with tedcruz only on abc13houston at 6 and 10 tonight,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5441,rt applemusic get the411 now maryjblige amp hillaryclinton speak candidly watch here,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5442,warren trump would crush you into the dirt ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5443,rt thebriefing2016 let this sink in to hate groups trump s language doesn t come across as coded,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5444,we need to federally fund and require body cameras for law enforcement officers to make it easier to hold them accountable ,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5445,polls don t lie trump is beating hillary maga,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5446, news senate update clinton is surging but down ballot democrats are losing ground,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5447, you have made me a better person and helped me believe i can do anything ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5448,it really is frightening when you have a party controlling the house senate and presidency and saying you know what we reject science ,-1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5449,thank you colorado springs get out amp vote trumppence16 in november,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5450,help us get to 100 000 sigs we ll deliver petition to white house in 2 weeks dumpdebbie feelthebern,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5451,the fact that he would allow qaddafi to stay at his place that says tons a former u s official said ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5452,it is disappointing to see democratic leaders stand with convicted felons rather than the american people ,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5453,gross leaked audio of trump ogling miss usa beauty queens ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5454,bill clinton s meeting was a total secret nobody was to know about it but he was caught by a local reporter ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5455, hillaryclinton party of trump is not just a huge loss for our democracy it is a threat to it ,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5456,the u s cannot continue to fund and arm those who would have perpetual war standwithrand goawaygray randpaul,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5457,rt hardball senate foreign relations committee members senators randpaul amp chrismurphyct join hardball to talk about tillerson for s,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5458,thanks tayakyle vote teamdanceforourvets by calling 1 800 868 3410 or online,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5459,nytimes trumps casinos tax debt was 30 million then chris christie took office as governor of new jersey,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5460,rt sia imwithher stamina thegreatest,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5461, choosecruz ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5462,check out my interview this morning on jcats2013 radio show on 2016 pres race,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5463,now we know why clinton crony and virginia gov terry mcauliffe is so anxious to let convicted felons vote ,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5464,news how the media have covered the 2016 campaign subscribe itunes espn app download rss new to podca,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5465, our democracy is on the ballot right nowand hillary gives us a chance to advance our democracy potus go vote ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5466,great being with rebecca as well onward to victory rebecca nyc ad73,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5467,sanders in nyc keep fighting for revolution,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5468,the retaliatory measures announced by obama administration are long overdue but ultimately they are a small price for russia to pay ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5469,why not carrier pigeons realdonaldtrump ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5470,nothing truly prepares you for the demands of the oval officebut hillarys been in the room shes been part of those decisions potus,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5471,ladies and gentlemen we present your 2016 gop platform,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5472,watch hillary clinton has been asked the same sexist questions for decades,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5473,rt hillaryclinton senwarren endorsing hillary on maddow she s a fighter ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5474,our dante ad will be running in several states as part of our 10 million ad buy watch it here amp see how unfit tru,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5475,tune in to cnn 2 15 will be on discussing the gop unity message amp potential pick of virginia tim kaine as v p for hillary2016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5476,jimmy carter who has observed elections around the world says rigged claims are baseless ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5477,we are in this together brothers and sisters notmeus,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5478, natesilver a late night podcast to recap a very strange second debate,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5479,election days come and go but political revolutions that attempt to transform our society never end ,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5481,check out our tv spot titled the enemy featuring a former navy seal ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5482,this is unhinged even for trump a few notes ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5483,how are we spending our 130m to take on donald trump check it out,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5484,another great event in owensboro i m so grateful for the support thank you kentucky ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5485,thank you potus for listening to native americans amp water protectors today is a victory for indigenous rights and the environment nodapl,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5486,awesome win onwisconsin,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5487, truthfeednews help realdonaldtrump buildthewall,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5488,most of us learned by elementary school that its not ok to insult peoples looks donald calls women fat ugly and disgusting ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5489,rt realdonaldtrump hillaryclinton lists litany of ways she plans to restrict gun rights 2a will not survive a hillary presidency deb,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5490,whos ready for round 3 debate,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5491, she exposes trump for what he is temperamentally unfit and totally unqualified to be president hillary on elizabethforma,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5492,rt this if you ve got hillary s back tonight debates2016,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5493,rt timothycollin14 realdonaldtrump realjameswoods if all of us do just one honorable thing this year in voting for trump we all win h,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5494,rt kylegriffin1 new statement from warren buffett firing back at trump on his tax returns,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5495, news trumps appeal to rural voters may win him an electoral vote in maine,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5496,glad they have their priorities in order ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5497,hey newyorker here are some story ideas ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5498,one week to go watch hillary talk about what s at stake for women in this election on the trail in florida ,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5499, trump is someone who retweets white supremacists online ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5500,rt marlondmarshall trump questions the citizenship of the first black president courts white supremacists and has been sued for housing,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5501,my wife melania will be speaking in pennsylvania this afternoon so exciting big crowds i will be watching from north carolina ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5502,no one else would be allowed to access classified information after what the fbi director said this week ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5503, realdonaldtrump cannot be trusted to take care of our best interests ,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5504,rt hillaryfornv we re going to work to make the biggest investment in new good paying jobs since world war ii hillary,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5505,eric trump on outnumberedfnc said his father started with just about nothing this is not the case trumplies,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5506,join me in sacramento california tomorrow evening 7pm trump2016,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5507, pharma bro martin shkreli is with realdonaldtrump ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5508,the failing nytimes reporters don t even call us anymore they just write whatever they want to write making up sources along the way ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5509, nbcdfw trump rallies veterans at annual rolling thunder gathering,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5510,apparently its not smart to fund vital programs that help millions of americans ,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5511,we need to focus on three things ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5512,someone who thinks like this belongs no where near the white house ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5513, no matter what issue you care about it is on the ballot hillary last night in pennsylvania,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5514,we have undocumented immigrants in america who are paying more federal income tax than a so called billionaire debatenight,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5515, pencelies trump pence economic plan not likely to bring down national debt vpdebate,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5516, tedcruz thank you ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5517,rt facethenation senjohnmccain and lindseygrahamsc join us from afghanistan to discuss terror threats around the world amp in the us htt,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5518,he is remarkably ignorant and uneducated about the world that we face amp the means we may use to defend ourselves ,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5519,rt timkaine david s letter to his daughter about why he can t support donald trump really hits home ,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5520,rt thebriefing2016 trump just got caught in another lie,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
